"","obs_error","rate_of_change","replicate","sim_fisher_min","sim_log_fisher_min","regime_shift_time"
"2442",0.25,0.0013,2442,270,247,220
"2443",0.3,0.0013,2443,316,247,220
"2444",0,0.0014,2444,300,300,204
"2445",0.05,0.0014,2445,300,300,204
"2446",0.1,0.0014,2446,300,300,204
"2447",0.15,0.0014,2447,300,300,204
"2448",0.2,0.0014,2448,300,300,204
"2449",0.25,0.0014,2449,300,300,204
"2450",0.3,0.0014,2450,300,300,204
"2451",0,0.0015,2451,293,212,190
"2452",0.05,0.0015,2452,293,212,190
"2453",0.1,0.0015,2453,240,211,190
"2454",0.15,0.0015,2454,108,210,190
"2455",0.2,0.0015,2455,290,211,190
"2456",0.25,0.0015,2456,240,211,190
"2457",0.3,0.0015,2457,236,211,190
"2458",0,0.0016,2458,268,270,180
"2459",0.05,0.0016,2459,268,270,180
"2460",0.1,0.0016,2460,268,270,180
"2461",0.15,0.0016,2461,269,270,180
"2462",0.2,0.0016,2462,269,270,180
"2463",0.25,0.0016,2463,269,270,180
"2464",0.3,0.0016,2464,272,272,180
"2465",0,6e-04,2465,582,593,476
"2466",0.05,6e-04,2466,583,590,476
"2467",0.1,6e-04,2467,582,594,476
"2468",0.15,6e-04,2468,583,589,476
"2469",0.2,6e-04,2469,584,593,476
"2470",0.25,6e-04,2470,585,589,476
"2471",0.3,6e-04,2471,592,590,476
"2472",0,7e-04,2472,514,516,409
"2473",0.05,7e-04,2473,514,516,409
"2474",0.1,7e-04,2474,514,516,409
"2475",0.15,7e-04,2475,515,517,409
"2476",0.2,7e-04,2476,514,517,409
"2477",0.25,7e-04,2477,517,517,409
"2478",0.3,7e-04,2478,514,518,409
"2479",0,8e-04,2479,472,473,357
"2480",0.05,8e-04,2480,472,474,357
"2481",0.1,8e-04,2481,471,474,357
"2482",0.15,8e-04,2482,474,473,357
"2483",0.2,8e-04,2483,473,474,357
"2484",0.25,8e-04,2484,476,473,357
"2485",0.3,8e-04,2485,473,474,357
"2486",0,9e-04,2486,423,352,318
"2487",0.05,9e-04,2487,422,352,318
"2488",0.1,9e-04,2488,424,353,318
"2489",0.15,9e-04,2489,421,352,318
"2490",0.2,9e-04,2490,420,351,318
"2491",0.25,9e-04,2491,422,349,318
"2492",0.3,9e-04,2492,377,349,318
"2493",0,0.001,2493,393,317,285
"2494",0.05,0.001,2494,393,317,285
"2495",0.1,0.001,2495,342,318,285
"2496",0.15,0.001,2496,342,317,285
"2497",0.2,0.001,2497,393,313,285
"2498",0.25,0.001,2498,394,314,285
"2499",0.3,0.001,2499,341,317,285
"2500",0,0.0011,2500,367,368,260
"2501",0.05,0.0011,2501,367,368,260
"2502",0.1,0.0011,2502,368,368,260
"2503",0.15,0.0011,2503,367,368,260
"2504",0.2,0.0011,2504,368,369,260
"2505",0.25,0.0011,2505,371,369,260
"2506",0.3,0.0011,2506,369,369,260
"2507",0,0.0012,2507,336,336,239
"2508",0.05,0.0012,2508,336,336,239
"2509",0.1,0.0012,2509,336,336,239
"2510",0.15,0.0012,2510,336,336,239
"2511",0.2,0.0012,2511,336,336,239
"2512",0.25,0.0012,2512,336,335,239
"2513",0.3,0.0012,2513,338,337,239
"2514",0,0.0013,2514,316,246,220
"2515",0.05,0.0013,2515,316,246,220
"2516",0.1,0.0013,2516,270,243,220
"2517",0.15,0.0013,2517,316,246,220
"2518",0.2,0.0013,2518,316,245,220
"2519",0.25,0.0013,2519,271,245,220
"2520",0.3,0.0013,2520,316,244,220
"2521",0,0.0014,2521,300,300,204
"2522",0.05,0.0014,2522,300,300,204
"2523",0.1,0.0014,2523,300,300,204
"2524",0.15,0.0014,2524,300,301,204
"2525",0.2,0.0014,2525,301,300,204
"2526",0.25,0.0014,2526,300,300,204
"2527",0.3,0.0014,2527,301,301,204
"2528",0,0.0015,2528,293,212,190
"2529",0.05,0.0015,2529,294,212,190
"2530",0.1,0.0015,2530,105,212,190
"2531",0.15,0.0015,2531,295,210,190
"2532",0.2,0.0015,2532,103,208,190
"2533",0.25,0.0015,2533,107,211,190
"2534",0.3,0.0015,2534,239,212,190
"2535",0,0.0016,2535,268,270,180
"2536",0.05,0.0016,2536,268,270,180
"2537",0.1,0.0016,2537,268,270,180
"2538",0.15,0.0016,2538,269,270,180
"2539",0.2,0.0016,2539,270,271,180
"2540",0.25,0.0016,2540,271,271,180
"2541",0.3,0.0016,2541,268,273,180
"2542",0,6e-04,2542,582,593,476
"2543",0.05,6e-04,2543,582,592,476
"2544",0.1,6e-04,2544,552,594,476
"2545",0.15,6e-04,2545,582,592,476
"2546",0.2,6e-04,2546,552,599,476
"2547",0.25,6e-04,2547,588,593,476
"2548",0.3,6e-04,2548,551,599,476
"2549",0,7e-04,2549,514,516,409
"2550",0.05,7e-04,2550,514,516,409
"2551",0.1,7e-04,2551,515,516,409
"2552",0.15,7e-04,2552,516,517,409
"2553",0.2,7e-04,2553,514,517,409
"2554",0.25,7e-04,2554,516,518,409
"2555",0.3,7e-04,2555,516,521,409
"2556",0,8e-04,2556,472,473,357
"2557",0.05,8e-04,2557,472,473,357
"2558",0.1,8e-04,2558,473,474,357
"2559",0.15,8e-04,2559,473,387,357
"2560",0.2,8e-04,2560,472,474,357
"2561",0.25,8e-04,2561,472,474,357
"2562",0.3,8e-04,2562,474,474,357
"2563",0,9e-04,2563,423,352,318
"2564",0.05,9e-04,2564,422,352,318
"2565",0.1,9e-04,2565,425,352,318
"2566",0.15,9e-04,2566,427,351,318
"2567",0.2,9e-04,2567,431,351,318
"2568",0.25,9e-04,2568,377,352,318
"2569",0.3,9e-04,2569,421,352,318
"2570",0,0.001,2570,393,317,285
"2571",0.05,0.001,2571,392,317,285
"2572",0.1,0.001,2572,395,316,285
"2573",0.15,0.001,2573,394,317,285
"2574",0.2,0.001,2574,395,314,285
"2575",0.25,0.001,2575,389,316,285
"2576",0.3,0.001,2576,394,315,285
"2577",0,0.0011,2577,367,368,260
"2578",0.05,0.0011,2578,367,368,260
"2579",0.1,0.0011,2579,367,368,260
"2580",0.15,0.0011,2580,367,368,260
"2581",0.2,0.0011,2581,368,368,260
"2582",0.25,0.0011,2582,371,369,260
"2583",0.3,0.0011,2583,373,370,260
"2584",0,0.0012,2584,336,336,239
"2585",0.05,0.0012,2585,336,336,239
"2586",0.1,0.0012,2586,336,336,239
"2587",0.15,0.0012,2587,336,336,239
"2588",0.2,0.0012,2588,336,336,239
"2589",0.25,0.0012,2589,336,337,239
"2590",0.3,0.0012,2590,338,338,239
"2591",0,0.0013,2591,316,246,220
"2592",0.05,0.0013,2592,271,246,220
"2593",0.1,0.0013,2593,316,246,220
"2594",0.15,0.0013,2594,270,246,220
"2595",0.2,0.0013,2595,315,246,220
"2596",0.25,0.0013,2596,316,244,220
"2597",0.3,0.0013,2597,270,246,220
"2598",0,0.0014,2598,300,300,204
"2599",0.05,0.0014,2599,300,300,204
"2600",0.1,0.0014,2600,300,300,204
"2601",0.15,0.0014,2601,301,300,204
"2602",0.2,0.0014,2602,301,300,204
"2603",0.25,0.0014,2603,300,300,204
"2604",0.3,0.0014,2604,304,301,204
"2605",0,0.0015,2605,293,212,190
"2606",0.05,0.0015,2606,293,212,190
"2607",0.1,0.0015,2607,105,211,190
"2608",0.15,0.0015,2608,106,212,190
"2609",0.2,0.0015,2609,297,212,190
"2610",0.25,0.0015,2610,240,213,190
"2611",0.3,0.0015,2611,104,208,190
"2612",0,0.0016,2612,268,270,180
"2613",0.05,0.0016,2613,268,269,180
"2614",0.1,0.0016,2614,268,270,180
"2615",0.15,0.0016,2615,269,270,180
"2616",0.2,0.0016,2616,268,271,180
"2617",0.25,0.0016,2617,270,270,180
"2618",0.3,0.0016,2618,270,271,180
"2619",0,6e-04,2619,582,593,476
"2620",0.05,6e-04,2620,582,596,476
"2621",0.1,6e-04,2621,582,599,476
"2622",0.15,6e-04,2622,582,594,476
"2623",0.2,6e-04,2623,582,595,476
"2624",0.25,6e-04,2624,584,589,476
"2625",0.3,6e-04,2625,582,594,476
"2626",0,7e-04,2626,514,516,409
"2627",0.05,7e-04,2627,514,516,409
"2628",0.1,7e-04,2628,515,517,409
"2629",0.15,7e-04,2629,599,518,409
"2630",0.2,7e-04,2630,599,516,409
"2631",0.25,7e-04,2631,515,520,409
"2632",0.3,7e-04,2632,514,516,409
"2633",0,8e-04,2633,472,473,357
"2634",0.05,8e-04,2634,472,474,357
"2635",0.1,8e-04,2635,472,474,357
"2636",0.15,8e-04,2636,472,474,357
"2637",0.2,8e-04,2637,473,473,357
"2638",0.25,8e-04,2638,472,474,357
"2639",0.3,8e-04,2639,416,389,357
"2640",0,9e-04,2640,423,352,318
"2641",0.05,9e-04,2641,423,352,318
"2642",0.1,9e-04,2642,421,352,318
"2643",0.15,9e-04,2643,427,349,318
"2644",0.2,9e-04,2644,423,352,318
"2645",0.25,9e-04,2645,428,351,318
"2646",0.3,9e-04,2646,376,352,318
"2647",0,0.001,2647,393,317,285
"2648",0.05,0.001,2648,392,317,285
"2649",0.1,0.001,2649,393,317,285
"2650",0.15,0.001,2650,392,317,285
"2651",0.2,0.001,2651,389,316,285
"2652",0.25,0.001,2652,387,317,285
"2653",0.3,0.001,2653,398,316,285
"2654",0,0.0011,2654,367,368,260
"2655",0.05,0.0011,2655,367,368,260
"2656",0.1,0.0011,2656,367,368,260
"2657",0.15,0.0011,2657,367,368,260
"2658",0.2,0.0011,2658,368,368,260
"2659",0.25,0.0011,2659,368,368,260
"2660",0.3,0.0011,2660,371,369,260
"2661",0,0.0012,2661,336,336,239
"2662",0.05,0.0012,2662,336,336,239
"2663",0.1,0.0012,2663,336,336,239
"2664",0.15,0.0012,2664,337,336,239
"2665",0.2,0.0012,2665,336,336,239
"2666",0.25,0.0012,2666,337,336,239
"2667",0.3,0.0012,2667,336,337,239
"2668",0,0.0013,2668,316,246,220
"2669",0.05,0.0013,2669,316,245,220
"2670",0.1,0.0013,2670,271,245,220
"2671",0.15,0.0013,2671,270,245,220
"2672",0.2,0.0013,2672,316,247,220
"2673",0.25,0.0013,2673,316,247,220
"2674",0.3,0.0013,2674,271,247,220
"2675",0,0.0014,2675,300,300,204
"2676",0.05,0.0014,2676,300,300,204
"2677",0.1,0.0014,2677,300,300,204
"2678",0.15,0.0014,2678,300,300,204
"2679",0.2,0.0014,2679,301,300,204
"2680",0.25,0.0014,2680,300,301,204
"2681",0.3,0.0014,2681,301,301,204
"2682",0,0.0015,2682,293,212,190
"2683",0.05,0.0015,2683,293,212,190
"2684",0.1,0.0015,2684,294,211,190
"2685",0.15,0.0015,2685,239,211,190
"2686",0.2,0.0015,2686,102,211,190
"2687",0.25,0.0015,2687,237,211,190
"2688",0.3,0.0015,2688,236,297,190
"2689",0,0.0016,2689,268,270,180
"2690",0.05,0.0016,2690,268,270,180
"2691",0.1,0.0016,2691,268,269,180
"2692",0.15,0.0016,2692,269,270,180
"2693",0.2,0.0016,2693,269,270,180
"2694",0.25,0.0016,2694,269,270,180
"2695",0.3,0.0016,2695,271,271,180
"2696",0,6e-04,2696,582,593,476
"2697",0.05,6e-04,2697,582,592,476
"2698",0.1,6e-04,2698,582,593,476
"2699",0.15,6e-04,2699,582,594,476
"2700",0.2,6e-04,2700,583,591,476
"2701",0.25,6e-04,2701,582,592,476
"2702",0.3,6e-04,2702,552,530,476
"2703",0,7e-04,2703,514,516,409
"2704",0.05,7e-04,2704,515,517,409
"2705",0.1,7e-04,2705,515,516,409
"2706",0.15,7e-04,2706,516,516,409
"2707",0.2,7e-04,2707,515,517,409
"2708",0.25,7e-04,2708,513,517,409
"2709",0.3,7e-04,2709,519,517,409
"2710",0,8e-04,2710,472,473,357
"2711",0.05,8e-04,2711,472,473,357
"2712",0.1,8e-04,2712,472,474,357
"2713",0.15,8e-04,2713,472,474,357
"2714",0.2,8e-04,2714,473,473,357
"2715",0.25,8e-04,2715,472,473,357
"2716",0.3,8e-04,2716,471,474,357
"2717",0,9e-04,2717,423,352,318
"2718",0.05,9e-04,2718,423,353,318
"2719",0.1,9e-04,2719,422,352,318
"2720",0.15,9e-04,2720,427,352,318
"2721",0.2,9e-04,2721,426,348,318
"2722",0.25,9e-04,2722,422,351,318
"2723",0.3,9e-04,2723,422,350,318
"2724",0,0.001,2724,393,317,285
"2725",0.05,0.001,2725,394,317,285
"2726",0.1,0.001,2726,394,317,285
"2727",0.15,0.001,2727,392,317,285
"2728",0.2,0.001,2728,386,316,285
"2729",0.25,0.001,2729,395,316,285
"2730",0.3,0.001,2730,341,316,285
"2731",0,0.0011,2731,367,368,260
"2732",0.05,0.0011,2732,367,368,260
"2733",0.1,0.0011,2733,368,368,260
"2734",0.15,0.0011,2734,368,369,260
"2735",0.2,0.0011,2735,368,368,260
"2736",0.25,0.0011,2736,369,369,260
"2737",0.3,0.0011,2737,371,367,260
"2738",0,0.0012,2738,336,336,239
"2739",0.05,0.0012,2739,336,336,239
"2740",0.1,0.0012,2740,336,336,239
"2741",0.15,0.0012,2741,336,336,239
"2742",0.2,0.0012,2742,337,337,239
"2743",0.25,0.0012,2743,337,337,239
"2744",0.3,0.0012,2744,339,338,239
"2745",0,0.0013,2745,316,246,220
"2746",0.05,0.0013,2746,316,246,220
"2747",0.1,0.0013,2747,271,246,220
"2748",0.15,0.0013,2748,271,244,220
"2749",0.2,0.0013,2749,316,246,220
"2750",0.25,0.0013,2750,316,247,220
"2751",0.3,0.0013,2751,313,246,220
"2752",0,0.0014,2752,300,300,204
"2753",0.05,0.0014,2753,300,300,204
"2754",0.1,0.0014,2754,301,300,204
"2755",0.15,0.0014,2755,301,300,204
"2756",0.2,0.0014,2756,301,301,204
"2757",0.25,0.0014,2757,301,300,204
"2758",0.3,0.0014,2758,301,300,204
"2759",0,0.0015,2759,293,212,190
"2760",0.05,0.0015,2760,293,212,190
"2761",0.1,0.0015,2761,294,211,190
"2762",0.15,0.0015,2762,237,210,190
"2763",0.2,0.0015,2763,110,211,190
"2764",0.25,0.0015,2764,299,211,190
"2765",0.3,0.0015,2765,292,211,190
"2766",0,0.0016,2766,268,270,180
"2767",0.05,0.0016,2767,268,270,180
"2768",0.1,0.0016,2768,268,269,180
"2769",0.15,0.0016,2769,268,271,180
"2770",0.2,0.0016,2770,266,271,180
"2771",0.25,0.0016,2771,268,270,180
"2772",0.3,0.0016,2772,267,269,180
"2773",0,6e-04,2773,582,593,476
"2774",0.05,6e-04,2774,582,598,476
"2775",0.1,6e-04,2775,582,591,476
"2776",0.15,6e-04,2776,582,592,476
"2777",0.2,6e-04,2777,582,594,476
"2778",0.25,6e-04,2778,585,583,476
"2779",0.3,6e-04,2779,582,585,476
"2780",0,7e-04,2780,514,516,409
"2781",0.05,7e-04,2781,514,516,409
"2782",0.1,7e-04,2782,514,516,409
"2783",0.15,7e-04,2783,515,518,409
"2784",0.2,7e-04,2784,513,517,409
"2785",0.25,7e-04,2785,515,516,409
"2786",0.3,7e-04,2786,516,516,409
"2787",0,8e-04,2787,472,473,357
"2788",0.05,8e-04,2788,472,473,357
"2789",0.1,8e-04,2789,473,473,357
"2790",0.15,8e-04,2790,473,474,357
"2791",0.2,8e-04,2791,472,385,357
"2792",0.25,8e-04,2792,473,474,357
"2793",0.3,8e-04,2793,474,472,357
"2794",0,9e-04,2794,423,352,318
"2795",0.05,9e-04,2795,423,352,318
"2796",0.1,9e-04,2796,421,353,318
"2797",0.15,9e-04,2797,422,354,318
"2798",0.2,9e-04,2798,429,352,318
"2799",0.25,9e-04,2799,428,352,318
"2800",0.3,9e-04,2800,420,353,318
"2801",0,0.001,2801,393,317,285
"2802",0.05,0.001,2802,394,317,285
"2803",0.1,0.001,2803,342,317,285
"2804",0.15,0.001,2804,342,316,285
"2805",0.2,0.001,2805,341,317,285
"2806",0.25,0.001,2806,392,313,285
"2807",0.3,0.001,2807,341,316,285
"2808",0,0.0011,2808,367,368,260
"2809",0.05,0.0011,2809,367,368,260
"2810",0.1,0.0011,2810,367,368,260
"2811",0.15,0.0011,2811,367,368,260
"2812",0.2,0.0011,2812,367,369,260
"2813",0.25,0.0011,2813,368,369,260
"2814",0.3,0.0011,2814,367,370,260
"2815",0,0.0012,2815,336,336,239
"2816",0.05,0.0012,2816,336,336,239
"2817",0.1,0.0012,2817,336,336,239
"2818",0.15,0.0012,2818,336,336,239
"2819",0.2,0.0012,2819,337,337,239
"2820",0.25,0.0012,2820,337,336,239
"2821",0.3,0.0012,2821,338,337,239
"2822",0,0.0013,2822,316,246,220
"2823",0.05,0.0013,2823,316,246,220
"2824",0.1,0.0013,2824,317,245,220
"2825",0.15,0.0013,2825,270,246,220
"2826",0.2,0.0013,2826,316,244,220
"2827",0.25,0.0013,2827,317,246,220
"2828",0.3,0.0013,2828,315,246,220
"2829",0,0.0014,2829,300,300,204
"2830",0.05,0.0014,2830,300,300,204
"2831",0.1,0.0014,2831,300,300,204
"2832",0.15,0.0014,2832,302,300,204
"2833",0.2,0.0014,2833,300,300,204
"2834",0.25,0.0014,2834,301,300,204
"2835",0.3,0.0014,2835,302,300,204
"2836",0,0.0015,2836,293,212,190
"2837",0.05,0.0015,2837,293,212,190
"2838",0.1,0.0015,2838,295,211,190
"2839",0.15,0.0015,2839,237,211,190
"2840",0.2,0.0015,2840,108,210,190
"2841",0.25,0.0015,2841,240,212,190
"2842",0.3,0.0015,2842,104,211,190
"2843",0,0.0016,2843,268,270,180
"2844",0.05,0.0016,2844,268,269,180
"2845",0.1,0.0016,2845,268,270,180
"2846",0.15,0.0016,2846,269,270,180
"2847",0.2,0.0016,2847,267,270,180
"2848",0.25,0.0016,2848,269,270,180
"2849",0.3,0.0016,2849,269,270,180
"2850",0,6e-04,2850,582,593,476
"2851",0.05,6e-04,2851,582,592,476
"2852",0.1,6e-04,2852,582,591,476
"2853",0.15,6e-04,2853,584,589,476
"2854",0.2,6e-04,2854,552,594,476
"2855",0.25,6e-04,2855,583,588,476
"2856",0.3,6e-04,2856,582,597,476
"2857",0,7e-04,2857,514,516,409
"2858",0.05,7e-04,2858,514,516,409
"2859",0.1,7e-04,2859,515,516,409
"2860",0.15,7e-04,2860,515,516,409
"2861",0.2,7e-04,2861,514,522,409
"2862",0.25,7e-04,2862,516,519,409
"2863",0.3,7e-04,2863,599,523,409
"2864",0,8e-04,2864,472,473,357
"2865",0.05,8e-04,2865,472,473,357
"2866",0.1,8e-04,2866,474,474,357
"2867",0.15,8e-04,2867,473,474,357
"2868",0.2,8e-04,2868,474,385,357
"2869",0.25,8e-04,2869,476,476,357
"2870",0.3,8e-04,2870,473,474,357
"2871",0,9e-04,2871,423,352,318
"2872",0.05,9e-04,2872,425,352,318
"2873",0.1,9e-04,2873,423,352,318
"2874",0.15,9e-04,2874,424,352,318
"2875",0.2,9e-04,2875,421,353,318
"2876",0.25,9e-04,2876,427,353,318
"2877",0.3,9e-04,2877,431,353,318
"2878",0,0.001,2878,393,317,285
"2879",0.05,0.001,2879,394,317,285
"2880",0.1,0.001,2880,342,317,285
"2881",0.15,0.001,2881,390,316,285
"2882",0.2,0.001,2882,393,317,285
"2883",0.25,0.001,2883,342,317,285
"2884",0.3,0.001,2884,393,312,285
"2885",0,0.0011,2885,367,368,260
"2886",0.05,0.0011,2886,367,368,260
"2887",0.1,0.0011,2887,367,368,260
"2888",0.15,0.0011,2888,368,368,260
"2889",0.2,0.0011,2889,368,368,260
"2890",0.25,0.0011,2890,369,368,260
"2891",0.3,0.0011,2891,368,369,260
"2892",0,0.0012,2892,336,336,239
"2893",0.05,0.0012,2893,336,336,239
"2894",0.1,0.0012,2894,336,335,239
"2895",0.15,0.0012,2895,336,336,239
"2896",0.2,0.0012,2896,335,335,239
"2897",0.25,0.0012,2897,336,336,239
"2898",0.3,0.0012,2898,335,337,239
"2899",0,0.0013,2899,316,246,220
"2900",0.05,0.0013,2900,271,245,220
"2901",0.1,0.0013,2901,270,246,220
"2902",0.15,0.0013,2902,316,246,220
"2903",0.2,0.0013,2903,271,244,220
"2904",0.25,0.0013,2904,316,243,220
"2905",0.3,0.0013,2905,317,246,220
"2906",0,0.0014,2906,300,300,204
"2907",0.05,0.0014,2907,300,300,204
"2908",0.1,0.0014,2908,300,300,204
"2909",0.15,0.0014,2909,300,300,204
"2910",0.2,0.0014,2910,301,300,204
"2911",0.25,0.0014,2911,301,300,204
"2912",0.3,0.0014,2912,302,301,204
"2913",0,0.0015,2913,293,212,190
"2914",0.05,0.0015,2914,293,212,190
"2915",0.1,0.0015,2915,240,212,190
"2916",0.15,0.0015,2916,103,211,190
"2917",0.2,0.0015,2917,240,211,190
"2918",0.25,0.0015,2918,236,212,190
"2919",0.3,0.0015,2919,291,210,190
"2920",0,0.0016,2920,268,270,180
"2921",0.05,0.0016,2921,268,270,180
"2922",0.1,0.0016,2922,268,270,180
"2923",0.15,0.0016,2923,268,271,180
"2924",0.2,0.0016,2924,270,270,180
"2925",0.25,0.0016,2925,269,269,180
"2926",0.3,0.0016,2926,271,270,180
"2927",0,6e-04,2927,582,593,476
"2928",0.05,6e-04,2928,552,594,476
"2929",0.1,6e-04,2929,582,598,476
"2930",0.15,6e-04,2930,582,598,476
"2931",0.2,6e-04,2931,588,590,476
"2932",0.25,6e-04,2932,588,590,476
"2933",0.3,6e-04,2933,552,599,476
"2934",0,7e-04,2934,514,516,409
"2935",0.05,7e-04,2935,514,516,409
"2936",0.1,7e-04,2936,514,517,409
"2937",0.15,7e-04,2937,515,517,409
"2938",0.2,7e-04,2938,514,516,409
"2939",0.25,7e-04,2939,515,517,409
"2940",0.3,7e-04,2940,518,517,409
"2941",0,8e-04,2941,472,473,357
"2942",0.05,8e-04,2942,472,474,357
"2943",0.1,8e-04,2943,473,474,357
"2944",0.15,8e-04,2944,472,473,357
"2945",0.2,8e-04,2945,471,473,357
"2946",0.25,8e-04,2946,473,474,357
"2947",0.3,8e-04,2947,472,473,357
"2948",0,9e-04,2948,423,352,318
"2949",0.05,9e-04,2949,423,352,318
"2950",0.1,9e-04,2950,423,352,318
"2951",0.15,9e-04,2951,377,353,318
"2952",0.2,9e-04,2952,426,352,318
"2953",0.25,9e-04,2953,429,347,318
"2954",0.3,9e-04,2954,427,351,318
"2955",0,0.001,2955,393,317,285
"2956",0.05,0.001,2956,393,317,285
"2957",0.1,0.001,2957,396,317,285
"2958",0.15,0.001,2958,391,317,285
"2959",0.2,0.001,2959,395,316,285
"2960",0.25,0.001,2960,395,317,285
"2961",0.3,0.001,2961,394,316,285
"2962",0,0.0011,2962,367,368,260
"2963",0.05,0.0011,2963,367,368,260
"2964",0.1,0.0011,2964,367,368,260
"2965",0.15,0.0011,2965,367,368,260
"2966",0.2,0.0011,2966,367,369,260
"2967",0.25,0.0011,2967,368,369,260
"2968",0.3,0.0011,2968,371,371,260
"2969",0,0.0012,2969,336,336,239
"2970",0.05,0.0012,2970,336,336,239
"2971",0.1,0.0012,2971,336,336,239
"2972",0.15,0.0012,2972,337,336,239
"2973",0.2,0.0012,2973,336,337,239
"2974",0.25,0.0012,2974,337,336,239
"2975",0.3,0.0012,2975,337,336,239
"2976",0,0.0013,2976,316,246,220
"2977",0.05,0.0013,2977,271,246,220
"2978",0.1,0.0013,2978,316,246,220
"2979",0.15,0.0013,2979,317,246,220
"2980",0.2,0.0013,2980,271,244,220
"2981",0.25,0.0013,2981,271,247,220
"2982",0.3,0.0013,2982,273,245,220
"2983",0,0.0014,2983,300,300,204
"2984",0.05,0.0014,2984,300,300,204
"2985",0.1,0.0014,2985,300,300,204
"2986",0.15,0.0014,2986,301,300,204
"2987",0.2,0.0014,2987,300,300,204
"2988",0.25,0.0014,2988,300,300,204
"2989",0.3,0.0014,2989,301,301,204
"2990",0,0.0015,2990,293,212,190
"2991",0.05,0.0015,2991,293,211,190
"2992",0.1,0.0015,2992,104,212,190
"2993",0.15,0.0015,2993,237,211,190
"2994",0.2,0.0015,2994,110,210,190
"2995",0.25,0.0015,2995,294,211,190
"2996",0.3,0.0015,2996,107,300,190
"2997",0,0.0016,2997,268,270,180
"2998",0.05,0.0016,2998,268,269,180
"2999",0.1,0.0016,2999,269,271,180
"3000",0.15,0.0016,3000,269,270,180
"3001",0.2,0.0016,3001,269,270,180
"3002",0.25,0.0016,3002,269,272,180
"3003",0.3,0.0016,3003,274,271,180
"3004",0,6e-04,3004,582,593,476
"3005",0.05,6e-04,3005,582,593,476
"3006",0.1,6e-04,3006,582,590,476
"3007",0.15,6e-04,3007,583,588,476
"3008",0.2,6e-04,3008,581,599,476
"3009",0.25,6e-04,3009,582,596,476
"3010",0.3,6e-04,3010,587,592,476
"3011",0,7e-04,3011,514,516,409
"3012",0.05,7e-04,3012,515,516,409
"3013",0.1,7e-04,3013,514,516,409
"3014",0.15,7e-04,3014,514,517,409
"3015",0.2,7e-04,3015,516,516,409
"3016",0.25,7e-04,3016,514,515,409
"3017",0.3,7e-04,3017,514,516,409
"3018",0,8e-04,3018,472,473,357
"3019",0.05,8e-04,3019,472,474,357
"3020",0.1,8e-04,3020,473,474,357
"3021",0.15,8e-04,3021,472,474,357
"3022",0.2,8e-04,3022,473,473,357
"3023",0.25,8e-04,3023,474,474,357
"3024",0.3,8e-04,3024,473,475,357
"3025",0,9e-04,3025,423,352,318
"3026",0.05,9e-04,3026,422,353,318
"3027",0.1,9e-04,3027,424,352,318
"3028",0.15,9e-04,3028,378,353,318
"3029",0.2,9e-04,3029,423,351,318
"3030",0.25,9e-04,3030,178,353,318
"3031",0.3,9e-04,3031,421,351,318
"3032",0,0.001,3032,393,317,285
"3033",0.05,0.001,3033,394,317,285
"3034",0.1,0.001,3034,395,318,285
"3035",0.15,0.001,3035,391,316,285
"3036",0.2,0.001,3036,392,316,285
"3037",0.25,0.001,3037,168,316,285
"3038",0.3,0.001,3038,342,319,285
"3039",0,0.0011,3039,367,368,260
"3040",0.05,0.0011,3040,367,368,260
"3041",0.1,0.0011,3041,367,368,260
"3042",0.15,0.0011,3042,367,368,260
"3043",0.2,0.0011,3043,368,368,260
"3044",0.25,0.0011,3044,366,369,260
"3045",0.3,0.0011,3045,372,369,260
"3046",0,0.0012,3046,336,336,239
"3047",0.05,0.0012,3047,336,336,239
"3048",0.1,0.0012,3048,336,336,239
"3049",0.15,0.0012,3049,335,335,239
"3050",0.2,0.0012,3050,337,336,239
"3051",0.25,0.0012,3051,336,336,239
"3052",0.3,0.0012,3052,337,338,239
"3053",0,0.0013,3053,316,246,220
"3054",0.05,0.0013,3054,316,243,220
"3055",0.1,0.0013,3055,317,245,220
"3056",0.15,0.0013,3056,271,246,220
"3057",0.2,0.0013,3057,317,246,220
"3058",0.25,0.0013,3058,270,244,220
"3059",0.3,0.0013,3059,270,246,220
"3060",0,0.0014,3060,300,300,204
"3061",0.05,0.0014,3061,300,300,204
"3062",0.1,0.0014,3062,300,300,204
"3063",0.15,0.0014,3063,300,300,204
"3064",0.2,0.0014,3064,301,300,204
"3065",0.25,0.0014,3065,300,301,204
"3066",0.3,0.0014,3066,300,300,204
"3067",0,0.0015,3067,293,212,190
"3068",0.05,0.0015,3068,293,212,190
"3069",0.1,0.0015,3069,240,212,190
"3070",0.15,0.0015,3070,110,212,190
"3071",0.2,0.0015,3071,103,211,190
"3072",0.25,0.0015,3072,297,212,190
"3073",0.3,0.0015,3073,290,209,190
"3074",0,0.0016,3074,268,270,180
"3075",0.05,0.0016,3075,268,270,180
"3076",0.1,0.0016,3076,268,270,180
"3077",0.15,0.0016,3077,269,271,180
"3078",0.2,0.0016,3078,267,270,180
"3079",0.25,0.0016,3079,270,272,180
"3080",0.3,0.0016,3080,268,271,180
"3081",0,6e-04,3081,582,593,476
"3082",0.05,6e-04,3082,582,593,476
"3083",0.1,6e-04,3083,583,592,476
"3084",0.15,6e-04,3084,584,590,476
"3085",0.2,6e-04,3085,583,587,476
"3086",0.25,6e-04,3086,584,588,476
