"","obs_error","rate_of_change","replicate","sim_fisher_min_ts60","sim_log_fisher_min_ts60","regime_shift_time_ts60"
"3700",0.15,-0.001,3700,260,220,102.525423728814
"3701",0.2,-0.001,3701,220,210,102.525423728814
"3702",0.25,-0.001,3702,250,230,102.525423728814
"3703",0.3,-0.001,3703,230,230,102.525423728814
"3704",0,-0.0011,3704,260,230,92.3728813559322
"3705",0.05,-0.0011,3705,230,210,92.3728813559322
"3706",0.1,-0.0011,3706,230,230,92.3728813559322
"3707",0.15,-0.0011,3707,230,220,92.3728813559322
"3708",0.2,-0.0011,3708,270,230,92.3728813559322
"3709",0.25,-0.0011,3709,260,210,92.3728813559322
"3710",0.3,-0.0011,3710,230,230,92.3728813559322
"3711",0,-2e-04,3711,590,570,478.169491525424
"3712",0.05,-2e-04,3712,590,590,478.169491525424
"3713",0.1,-2e-04,3713,590,590,478.169491525424
"3714",0.15,-2e-04,3714,590,590,478.169491525424
"3715",0.2,-2e-04,3715,590,550,478.169491525424
"3716",0.25,-2e-04,3716,590,590,478.169491525424
"3717",0.3,-2e-04,3717,590,590,478.169491525424
"3718",0,-3e-04,3718,470,450,315.728813559322
"3719",0.05,-3e-04,3719,470,450,315.728813559322
"3720",0.1,-3e-04,3720,470,450,315.728813559322
"3721",0.15,-3e-04,3721,490,450,315.728813559322
"3722",0.2,-3e-04,3722,550,450,315.728813559322
"3723",0.25,-3e-04,3723,440,440,315.728813559322
"3724",0.3,-3e-04,3724,440,440,315.728813559322
"3725",0,-4e-04,3725,340,360,254.813559322034
"3726",0.05,-4e-04,3726,370,360,254.813559322034
"3727",0.1,-4e-04,3727,390,330,254.813559322034
"3728",0.15,-4e-04,3728,350,310,254.813559322034
"3729",0.2,-4e-04,3729,380,360,254.813559322034
"3730",0.25,-4e-04,3730,340,390,254.813559322034
"3731",0.3,-4e-04,3731,370,360,254.813559322034
"3732",0,-5e-04,3732,320,300,193.898305084746
"3733",0.05,-5e-04,3733,320,270,193.898305084746
"3734",0.1,-5e-04,3734,310,270,193.898305084746
"3735",0.15,-5e-04,3735,330,270,193.898305084746
"3736",0.2,-5e-04,3736,270,270,193.898305084746
"3737",0.25,-5e-04,3737,310,310,193.898305084746
"3738",0.3,-5e-04,3738,340,300,193.898305084746
"3739",0,-6e-04,3739,290,230,173.593220338983
"3740",0.05,-6e-04,3740,260,250,173.593220338983
"3741",0.1,-6e-04,3741,270,260,173.593220338983
"3742",0.15,-6e-04,3742,310,260,173.593220338983
"3743",0.2,-6e-04,3743,310,300,173.593220338983
"3744",0.25,-6e-04,3744,220,210,173.593220338983
"3745",0.3,-6e-04,3745,270,300,173.593220338983
"3746",0,-7e-04,3746,290,260,143.135593220339
"3747",0.05,-7e-04,3747,270,260,143.135593220339
"3748",0.1,-7e-04,3748,290,230,143.135593220339
"3749",0.15,-7e-04,3749,280,260,143.135593220339
"3750",0.2,-7e-04,3750,260,220,143.135593220339
"3751",0.25,-7e-04,3751,300,250,143.135593220339
"3752",0.3,-7e-04,3752,300,210,143.135593220339
"3753",0,-8e-04,3753,270,230,132.983050847458
"3754",0.05,-8e-04,3754,290,210,132.983050847458
"3755",0.1,-8e-04,3755,250,230,132.983050847458
"3756",0.15,-8e-04,3756,230,220,132.983050847458
"3757",0.2,-8e-04,3757,270,280,132.983050847458
"3758",0.25,-8e-04,3758,250,220,132.983050847458
"3759",0.3,-8e-04,3759,270,230,132.983050847458
"3760",0,-9e-04,3760,260,230,112.677966101695
"3761",0.05,-9e-04,3761,270,220,112.677966101695
"3762",0.1,-9e-04,3762,260,230,112.677966101695
"3763",0.15,-9e-04,3763,270,230,112.677966101695
"3764",0.2,-9e-04,3764,260,230,112.677966101695
"3765",0.25,-9e-04,3765,290,210,112.677966101695
"3766",0.3,-9e-04,3766,240,250,112.677966101695
"3767",0,-0.001,3767,230,210,102.525423728814
"3768",0.05,-0.001,3768,260,210,102.525423728814
"3769",0.1,-0.001,3769,230,230,102.525423728814
"3770",0.15,-0.001,3770,230,210,102.525423728814
"3771",0.2,-0.001,3771,240,230,102.525423728814
"3772",0.25,-0.001,3772,210,210,102.525423728814
"3773",0.3,-0.001,3773,230,220,102.525423728814
"3774",0,-0.0011,3774,260,230,92.3728813559322
"3775",0.05,-0.0011,3775,230,230,92.3728813559322
"3776",0.1,-0.0011,3776,230,220,92.3728813559322
"3777",0.15,-0.0011,3777,230,230,92.3728813559322
"3778",0.2,-0.0011,3778,270,210,92.3728813559322
"3779",0.25,-0.0011,3779,220,220,92.3728813559322
"3780",0.3,-0.0011,3780,270,210,92.3728813559322
"3781",0,-2e-04,3781,590,570,478.169491525424
"3782",0.05,-2e-04,3782,590,590,478.169491525424
"3783",0.1,-2e-04,3783,590,580,478.169491525424
"3784",0.15,-2e-04,3784,590,590,478.169491525424
"3785",0.2,-2e-04,3785,590,590,478.169491525424
"3786",0.25,-2e-04,3786,590,590,478.169491525424
"3787",0.3,-2e-04,3787,550,560,478.169491525424
"3788",0,-3e-04,3788,470,450,315.728813559322
"3789",0.05,-3e-04,3789,480,460,315.728813559322
"3790",0.1,-3e-04,3790,460,440,315.728813559322
"3791",0.15,-3e-04,3791,490,420,315.728813559322
"3792",0.2,-3e-04,3792,500,430,315.728813559322
"3793",0.25,-3e-04,3793,470,420,315.728813559322
"3794",0.3,-3e-04,3794,460,450,315.728813559322
"3795",0,-4e-04,3795,340,360,254.813559322034
"3796",0.05,-4e-04,3796,390,360,254.813559322034
"3797",0.1,-4e-04,3797,360,360,254.813559322034
"3798",0.15,-4e-04,3798,320,340,254.813559322034
"3799",0.2,-4e-04,3799,340,330,254.813559322034
"3800",0.25,-4e-04,3800,340,350,254.813559322034
"3801",0.3,-4e-04,3801,330,330,254.813559322034
"3802",0,-5e-04,3802,320,300,193.898305084746
"3803",0.05,-5e-04,3803,310,290,193.898305084746
"3804",0.1,-5e-04,3804,320,330,193.898305084746
"3805",0.15,-5e-04,3805,290,300,193.898305084746
"3806",0.2,-5e-04,3806,340,330,193.898305084746
"3807",0.25,-5e-04,3807,300,280,193.898305084746
"3808",0.3,-5e-04,3808,310,310,193.898305084746
"3809",0,-6e-04,3809,290,230,173.593220338983
"3810",0.05,-6e-04,3810,270,230,173.593220338983
"3811",0.1,-6e-04,3811,290,240,173.593220338983
"3812",0.15,-6e-04,3812,310,300,173.593220338983
"3813",0.2,-6e-04,3813,290,300,173.593220338983
"3814",0.25,-6e-04,3814,320,260,173.593220338983
"3815",0.3,-6e-04,3815,270,230,173.593220338983
"3816",0,-7e-04,3816,290,260,143.135593220339
"3817",0.05,-7e-04,3817,270,260,143.135593220339
"3818",0.1,-7e-04,3818,290,260,143.135593220339
"3819",0.15,-7e-04,3819,270,230,143.135593220339
"3820",0.2,-7e-04,3820,370,220,143.135593220339
"3821",0.25,-7e-04,3821,320,410,143.135593220339
"3822",0.3,-7e-04,3822,310,260,143.135593220339
"3823",0,-8e-04,3823,270,230,132.983050847458
"3824",0.05,-8e-04,3824,270,260,132.983050847458
"3825",0.1,-8e-04,3825,270,260,132.983050847458
"3826",0.15,-8e-04,3826,290,260,132.983050847458
"3827",0.2,-8e-04,3827,210,210,132.983050847458
"3828",0.25,-8e-04,3828,300,210,132.983050847458
"3829",0.3,-8e-04,3829,270,220,132.983050847458
"3830",0,-9e-04,3830,260,230,112.677966101695
"3831",0.05,-9e-04,3831,270,230,112.677966101695
"3832",0.1,-9e-04,3832,260,220,112.677966101695
"3833",0.15,-9e-04,3833,270,230,112.677966101695
"3834",0.2,-9e-04,3834,260,250,112.677966101695
"3835",0.25,-9e-04,3835,240,230,112.677966101695
"3836",0.3,-9e-04,3836,280,220,112.677966101695
"3837",0,-0.001,3837,230,210,102.525423728814
"3838",0.05,-0.001,3838,220,210,102.525423728814
"3839",0.1,-0.001,3839,240,230,102.525423728814
"3840",0.15,-0.001,3840,260,230,102.525423728814
"3841",0.2,-0.001,3841,240,210,102.525423728814
"3842",0.25,-0.001,3842,230,210,102.525423728814
"3843",0.3,-0.001,3843,250,210,102.525423728814
"3844",0,-0.0011,3844,260,230,92.3728813559322
"3845",0.05,-0.0011,3845,230,230,92.3728813559322
"3846",0.1,-0.0011,3846,230,230,92.3728813559322
"3847",0.15,-0.0011,3847,240,230,92.3728813559322
"3848",0.2,-0.0011,3848,230,210,92.3728813559322
"3849",0.25,-0.0011,3849,240,220,92.3728813559322
"3850",0.3,-0.0011,3850,250,210,92.3728813559322
"3851",0,-2e-04,3851,590,570,478.169491525424
"3852",0.05,-2e-04,3852,590,590,478.169491525424
"3853",0.1,-2e-04,3853,590,570,478.169491525424
"3854",0.15,-2e-04,3854,590,590,478.169491525424
"3855",0.2,-2e-04,3855,590,590,478.169491525424
"3856",0.25,-2e-04,3856,590,590,478.169491525424
"3857",0.3,-2e-04,3857,590,590,478.169491525424
"3858",0,-3e-04,3858,470,450,315.728813559322
"3859",0.05,-3e-04,3859,550,450,315.728813559322
"3860",0.1,-3e-04,3860,490,410,315.728813559322
"3861",0.15,-3e-04,3861,500,440,315.728813559322
"3862",0.2,-3e-04,3862,480,450,315.728813559322
"3863",0.25,-3e-04,3863,460,450,315.728813559322
"3864",0.3,-3e-04,3864,480,450,315.728813559322
"3865",0,-4e-04,3865,340,360,254.813559322034
"3866",0.05,-4e-04,3866,390,390,254.813559322034
"3867",0.1,-4e-04,3867,350,360,254.813559322034
"3868",0.15,-4e-04,3868,390,330,254.813559322034
"3869",0.2,-4e-04,3869,360,340,254.813559322034
"3870",0.25,-4e-04,3870,370,340,254.813559322034
"3871",0.3,-4e-04,3871,350,360,254.813559322034
"3872",0,-5e-04,3872,320,300,193.898305084746
"3873",0.05,-5e-04,3873,310,300,193.898305084746
"3874",0.1,-5e-04,3874,340,270,193.898305084746
"3875",0.15,-5e-04,3875,300,310,193.898305084746
"3876",0.2,-5e-04,3876,300,290,193.898305084746
"3877",0.25,-5e-04,3877,340,300,193.898305084746
"3878",0.3,-5e-04,3878,310,320,193.898305084746
"3879",0,-6e-04,3879,290,230,173.593220338983
"3880",0.05,-6e-04,3880,290,260,173.593220338983
"3881",0.1,-6e-04,3881,310,250,173.593220338983
"3882",0.15,-6e-04,3882,270,250,173.593220338983
"3883",0.2,-6e-04,3883,310,270,173.593220338983
"3884",0.25,-6e-04,3884,300,240,173.593220338983
"3885",0.3,-6e-04,3885,340,220,173.593220338983
"3886",0,-7e-04,3886,290,260,143.135593220339
"3887",0.05,-7e-04,3887,290,260,143.135593220339
"3888",0.1,-7e-04,3888,240,260,143.135593220339
"3889",0.15,-7e-04,3889,270,230,143.135593220339
"3890",0.2,-7e-04,3890,260,260,143.135593220339
"3891",0.25,-7e-04,3891,250,260,143.135593220339
"3892",0.3,-7e-04,3892,320,250,143.135593220339
"3893",0,-8e-04,3893,270,230,132.983050847458
"3894",0.05,-8e-04,3894,240,230,132.983050847458
"3895",0.1,-8e-04,3895,240,260,132.983050847458
"3896",0.15,-8e-04,3896,210,210,132.983050847458
"3897",0.2,-8e-04,3897,280,210,132.983050847458
"3898",0.25,-8e-04,3898,260,230,132.983050847458
"3899",0.3,-8e-04,3899,220,210,132.983050847458
"3900",0,-9e-04,3900,260,230,112.677966101695
"3901",0.05,-9e-04,3901,250,230,112.677966101695
"3902",0.1,-9e-04,3902,260,230,112.677966101695
"3903",0.15,-9e-04,3903,260,220,112.677966101695
"3904",0.2,-9e-04,3904,250,210,112.677966101695
"3905",0.25,-9e-04,3905,290,230,112.677966101695
"3906",0.3,-9e-04,3906,260,210,112.677966101695
"3907",0,-0.001,3907,230,210,102.525423728814
"3908",0.05,-0.001,3908,240,210,102.525423728814
"3909",0.1,-0.001,3909,250,210,102.525423728814
"3910",0.15,-0.001,3910,230,230,102.525423728814
"3911",0.2,-0.001,3911,230,230,102.525423728814
"3912",0.25,-0.001,3912,260,210,102.525423728814
"3913",0.3,-0.001,3913,260,300,102.525423728814
"3914",0,-0.0011,3914,260,230,92.3728813559322
"3915",0.05,-0.0011,3915,230,230,92.3728813559322
"3916",0.1,-0.0011,3916,230,230,92.3728813559322
"3917",0.15,-0.0011,3917,260,210,92.3728813559322
"3918",0.2,-0.0011,3918,230,210,92.3728813559322
"3919",0.25,-0.0011,3919,210,210,92.3728813559322
"3920",0.3,-0.0011,3920,220,210,92.3728813559322
"3921",0,-2e-04,3921,590,570,478.169491525424
"3922",0.05,-2e-04,3922,590,580,478.169491525424
"3923",0.1,-2e-04,3923,590,580,478.169491525424
"3924",0.15,-2e-04,3924,590,590,478.169491525424
"3925",0.2,-2e-04,3925,590,590,478.169491525424
"3926",0.25,-2e-04,3926,560,560,478.169491525424
"3927",0.3,-2e-04,3927,540,590,478.169491525424
"3928",0,-3e-04,3928,470,450,315.728813559322
"3929",0.05,-3e-04,3929,470,450,315.728813559322
"3930",0.1,-3e-04,3930,490,450,315.728813559322
"3931",0.15,-3e-04,3931,460,420,315.728813559322
"3932",0.2,-3e-04,3932,500,450,315.728813559322
"3933",0.25,-3e-04,3933,460,450,315.728813559322
"3934",0.3,-3e-04,3934,450,450,315.728813559322
"3935",0,-4e-04,3935,340,360,254.813559322034
"3936",0.05,-4e-04,3936,390,390,254.813559322034
"3937",0.1,-4e-04,3937,350,360,254.813559322034
"3938",0.15,-4e-04,3938,320,350,254.813559322034
"3939",0.2,-4e-04,3939,370,360,254.813559322034
"3940",0.25,-4e-04,3940,350,310,254.813559322034
"3941",0.3,-4e-04,3941,350,370,254.813559322034
"3942",0,-5e-04,3942,320,300,193.898305084746
"3943",0.05,-5e-04,3943,280,290,193.898305084746
"3944",0.1,-5e-04,3944,330,330,193.898305084746
"3945",0.15,-5e-04,3945,350,340,193.898305084746
"3946",0.2,-5e-04,3946,310,290,193.898305084746
"3947",0.25,-5e-04,3947,370,300,193.898305084746
"3948",0.3,-5e-04,3948,310,300,193.898305084746
"3949",0,-6e-04,3949,290,230,173.593220338983
"3950",0.05,-6e-04,3950,300,260,173.593220338983
"3951",0.1,-6e-04,3951,270,230,173.593220338983
"3952",0.15,-6e-04,3952,260,220,173.593220338983
"3953",0.2,-6e-04,3953,260,250,173.593220338983
"3954",0.25,-6e-04,3954,310,300,173.593220338983
"3955",0.3,-6e-04,3955,270,210,173.593220338983
"3956",0,-7e-04,3956,290,260,143.135593220339
"3957",0.05,-7e-04,3957,270,260,143.135593220339
"3958",0.1,-7e-04,3958,270,260,143.135593220339
"3959",0.15,-7e-04,3959,300,260,143.135593220339
"3960",0.2,-7e-04,3960,270,210,143.135593220339
"3961",0.25,-7e-04,3961,270,230,143.135593220339
"3962",0.3,-7e-04,3962,310,280,143.135593220339
"3963",0,-8e-04,3963,270,230,132.983050847458
"3964",0.05,-8e-04,3964,270,260,132.983050847458
"3965",0.1,-8e-04,3965,270,270,132.983050847458
"3966",0.15,-8e-04,3966,230,230,132.983050847458
"3967",0.2,-8e-04,3967,260,270,132.983050847458
"3968",0.25,-8e-04,3968,270,210,132.983050847458
"3969",0.3,-8e-04,3969,260,230,132.983050847458
"3970",0,-9e-04,3970,260,230,112.677966101695
"3971",0.05,-9e-04,3971,240,230,112.677966101695
"3972",0.1,-9e-04,3972,270,230,112.677966101695
"3973",0.15,-9e-04,3973,240,210,112.677966101695
"3974",0.2,-9e-04,3974,250,220,112.677966101695
"3975",0.25,-9e-04,3975,250,230,112.677966101695
"3976",0.3,-9e-04,3976,260,230,112.677966101695
"3977",0,-0.001,3977,230,210,102.525423728814
"3978",0.05,-0.001,3978,210,210,102.525423728814
"3979",0.1,-0.001,3979,220,210,102.525423728814
"3980",0.15,-0.001,3980,260,230,102.525423728814
"3981",0.2,-0.001,3981,240,230,102.525423728814
"3982",0.25,-0.001,3982,280,230,102.525423728814
"3983",0.3,-0.001,3983,220,210,102.525423728814
"3984",0,-0.0011,3984,260,230,92.3728813559322
"3985",0.05,-0.0011,3985,230,210,92.3728813559322
"3986",0.1,-0.0011,3986,230,230,92.3728813559322
"3987",0.15,-0.0011,3987,250,220,92.3728813559322
"3988",0.2,-0.0011,3988,260,220,92.3728813559322
"3989",0.25,-0.0011,3989,270,210,92.3728813559322
"3990",0.3,-0.0011,3990,240,210,92.3728813559322
"3991",0,-2e-04,3991,590,570,478.169491525424
"3992",0.05,-2e-04,3992,590,570,478.169491525424
"3993",0.1,-2e-04,3993,590,590,478.169491525424
"3994",0.15,-2e-04,3994,590,590,478.169491525424
"3995",0.2,-2e-04,3995,590,590,478.169491525424
"3996",0.25,-2e-04,3996,590,580,478.169491525424
"3997",0.3,-2e-04,3997,590,590,478.169491525424
"3998",0,-3e-04,3998,470,450,315.728813559322
"3999",0.05,-3e-04,3999,490,450,315.728813559322
"4000",0.1,-3e-04,4000,470,450,315.728813559322
"4001",0.15,-3e-04,4001,460,450,315.728813559322
"4002",0.2,-3e-04,4002,410,400,315.728813559322
"4003",0.25,-3e-04,4003,510,450,315.728813559322
"4004",0.3,-3e-04,4004,490,450,315.728813559322
"4005",0,-4e-04,4005,340,360,254.813559322034
"4006",0.05,-4e-04,4006,350,360,254.813559322034
"4007",0.1,-4e-04,4007,370,360,254.813559322034
"4008",0.15,-4e-04,4008,380,380,254.813559322034
"4009",0.2,-4e-04,4009,350,360,254.813559322034
"4010",0.25,-4e-04,4010,350,590,254.813559322034
"4011",0.3,-4e-04,4011,360,370,254.813559322034
"4012",0,-5e-04,4012,320,300,193.898305084746
"4013",0.05,-5e-04,4013,350,300,193.898305084746
"4014",0.1,-5e-04,4014,310,270,193.898305084746
"4015",0.15,-5e-04,4015,300,270,193.898305084746
"4016",0.2,-5e-04,4016,290,240,193.898305084746
"4017",0.25,-5e-04,4017,300,300,193.898305084746
"4018",0.3,-5e-04,4018,330,250,193.898305084746
"4019",0,-6e-04,4019,290,230,173.593220338983
"4020",0.05,-6e-04,4020,260,230,173.593220338983
"4021",0.1,-6e-04,4021,300,230,173.593220338983
"4022",0.15,-6e-04,4022,300,290,173.593220338983
"4023",0.2,-6e-04,4023,230,260,173.593220338983
"4024",0.25,-6e-04,4024,310,230,173.593220338983
"4025",0.3,-6e-04,4025,280,230,173.593220338983
"4026",0,-7e-04,4026,290,260,143.135593220339
"4027",0.05,-7e-04,4027,270,260,143.135593220339
"4028",0.1,-7e-04,4028,300,230,143.135593220339
"4029",0.15,-7e-04,4029,270,230,143.135593220339
"4030",0.2,-7e-04,4030,240,230,143.135593220339
"4031",0.25,-7e-04,4031,270,230,143.135593220339
"4032",0.3,-7e-04,4032,260,260,143.135593220339
"4033",0,-8e-04,4033,270,230,132.983050847458
"4034",0.05,-8e-04,4034,230,230,132.983050847458
"4035",0.1,-8e-04,4035,280,230,132.983050847458
"4036",0.15,-8e-04,4036,230,210,132.983050847458
"4037",0.2,-8e-04,4037,290,220,132.983050847458
"4038",0.25,-8e-04,4038,270,230,132.983050847458
"4039",0.3,-8e-04,4039,280,270,132.983050847458
"4040",0,-9e-04,4040,260,230,112.677966101695
"4041",0.05,-9e-04,4041,240,230,112.677966101695
"4042",0.1,-9e-04,4042,260,220,112.677966101695
"4043",0.15,-9e-04,4043,280,220,112.677966101695
"4044",0.2,-9e-04,4044,260,250,112.677966101695
"4045",0.25,-9e-04,4045,230,230,112.677966101695
"4046",0.3,-9e-04,4046,230,230,112.677966101695
"4047",0,-0.001,4047,230,210,102.525423728814
"4048",0.05,-0.001,4048,230,210,102.525423728814
"4049",0.1,-0.001,4049,260,210,102.525423728814
"4050",0.15,-0.001,4050,210,210,102.525423728814
"4051",0.2,-0.001,4051,260,220,102.525423728814
"4052",0.25,-0.001,4052,230,220,102.525423728814
"4053",0.3,-0.001,4053,280,210,102.525423728814
"4054",0,-0.0011,4054,260,230,92.3728813559322
"4055",0.05,-0.0011,4055,230,210,92.3728813559322
"4056",0.1,-0.0011,4056,270,210,92.3728813559322
"4057",0.15,-0.0011,4057,230,210,92.3728813559322
"4058",0.2,-0.0011,4058,230,220,92.3728813559322
"4059",0.25,-0.0011,4059,230,210,92.3728813559322
"4060",0.3,-0.0011,4060,230,220,92.3728813559322
"4061",0,-2e-04,4061,590,570,478.169491525424
"4062",0.05,-2e-04,4062,210,580,478.169491525424
"4063",0.1,-2e-04,4063,590,580,478.169491525424
"4064",0.15,-2e-04,4064,590,590,478.169491525424
"4065",0.2,-2e-04,4065,590,590,478.169491525424
"4066",0.25,-2e-04,4066,590,590,478.169491525424
"4067",0.3,-2e-04,4067,590,560,478.169491525424
"4068",0,-3e-04,4068,470,450,315.728813559322
"4069",0.05,-3e-04,4069,450,450,315.728813559322
"4070",0.1,-3e-04,4070,480,450,315.728813559322
"4071",0.15,-3e-04,4071,460,440,315.728813559322
"4072",0.2,-3e-04,4072,470,420,315.728813559322
"4073",0.25,-3e-04,4073,470,460,315.728813559322
"4074",0.3,-3e-04,4074,460,450,315.728813559322
"4075",0,-4e-04,4075,340,360,254.813559322034
"4076",0.05,-4e-04,4076,340,360,254.813559322034
"4077",0.1,-4e-04,4077,360,330,254.813559322034
"4078",0.15,-4e-04,4078,390,360,254.813559322034
"4079",0.2,-4e-04,4079,380,360,254.813559322034
"4080",0.25,-4e-04,4080,370,290,254.813559322034
"4081",0.3,-4e-04,4081,340,310,254.813559322034
"4082",0,-5e-04,4082,320,300,193.898305084746
"4083",0.05,-5e-04,4083,300,270,193.898305084746
"4084",0.1,-5e-04,4084,270,270,193.898305084746
"4085",0.15,-5e-04,4085,310,240,193.898305084746
"4086",0.2,-5e-04,4086,330,300,193.898305084746
"4087",0.25,-5e-04,4087,330,330,193.898305084746
"4088",0.3,-5e-04,4088,300,300,193.898305084746
"4089",0,-6e-04,4089,290,230,173.593220338983
"4090",0.05,-6e-04,4090,270,260,173.593220338983
"4091",0.1,-6e-04,4091,260,260,173.593220338983
"4092",0.15,-6e-04,4092,310,260,173.593220338983
"4093",0.2,-6e-04,4093,240,230,173.593220338983
"4094",0.25,-6e-04,4094,270,260,173.593220338983
"4095",0.3,-6e-04,4095,310,220,173.593220338983
"4096",0,-7e-04,4096,290,260,143.135593220339
"4097",0.05,-7e-04,4097,270,260,143.135593220339
"4098",0.1,-7e-04,4098,290,270,143.135593220339
"4099",0.15,-7e-04,4099,280,260,143.135593220339
"4100",0.2,-7e-04,4100,300,250,143.135593220339
"4101",0.25,-7e-04,4101,280,240,143.135593220339
"4102",0.3,-7e-04,4102,300,230,143.135593220339
"4103",0,-8e-04,4103,270,230,132.983050847458
"4104",0.05,-8e-04,4104,290,230,132.983050847458
"4105",0.1,-8e-04,4105,260,260,132.983050847458
"4106",0.15,-8e-04,4106,280,230,132.983050847458
"4107",0.2,-8e-04,4107,270,220,132.983050847458
"4108",0.25,-8e-04,4108,230,230,132.983050847458
"4109",0.3,-8e-04,4109,380,210,132.983050847458
"4110",0,-9e-04,4110,260,230,112.677966101695
"4111",0.05,-9e-04,4111,240,220,112.677966101695
"4112",0.1,-9e-04,4112,260,220,112.677966101695
"4113",0.15,-9e-04,4113,240,210,112.677966101695
"4114",0.2,-9e-04,4114,270,220,112.677966101695
"4115",0.25,-9e-04,4115,240,230,112.677966101695
"4116",0.3,-9e-04,4116,220,230,112.677966101695
"4117",0,-0.001,4117,230,210,102.525423728814
"4118",0.05,-0.001,4118,260,210,102.525423728814
"4119",0.1,-0.001,4119,210,210,102.525423728814
"4120",0.15,-0.001,4120,250,210,102.525423728814
"4121",0.2,-0.001,4121,210,210,102.525423728814
"4122",0.25,-0.001,4122,280,220,102.525423728814
"4123",0.3,-0.001,4123,260,220,102.525423728814
"4124",0,-0.0011,4124,260,230,92.3728813559322
"4125",0.05,-0.0011,4125,230,210,92.3728813559322
"4126",0.1,-0.0011,4126,270,230,92.3728813559322
"4127",0.15,-0.0011,4127,250,230,92.3728813559322
"4128",0.2,-0.0011,4128,270,220,92.3728813559322
"4129",0.25,-0.0011,4129,260,210,92.3728813559322
"4130",0.3,-0.0011,4130,260,210,92.3728813559322
"4131",0,-2e-04,4131,590,570,478.169491525424
"4132",0.05,-2e-04,4132,580,580,478.169491525424
"4133",0.1,-2e-04,4133,590,570,478.169491525424
"4134",0.15,-2e-04,4134,590,580,478.169491525424
"4135",0.2,-2e-04,4135,590,550,478.169491525424
"4136",0.25,-2e-04,4136,590,590,478.169491525424
"4137",0.3,-2e-04,4137,590,590,478.169491525424
"4138",0,-3e-04,4138,470,450,315.728813559322
"4139",0.05,-3e-04,4139,460,450,315.728813559322
"4140",0.1,-3e-04,4140,460,440,315.728813559322
"4141",0.15,-3e-04,4141,480,450,315.728813559322
"4142",0.2,-3e-04,4142,500,440,315.728813559322
"4143",0.25,-3e-04,4143,450,440,315.728813559322
"4144",0.3,-3e-04,4144,450,450,315.728813559322
"4145",0,-4e-04,4145,340,360,254.813559322034
"4146",0.05,-4e-04,4146,390,360,254.813559322034
"4147",0.1,-4e-04,4147,370,360,254.813559322034
"4148",0.15,-4e-04,4148,350,300,254.813559322034
"4149",0.2,-4e-04,4149,360,370,254.813559322034
"4150",0.25,-4e-04,4150,370,320,254.813559322034
"4151",0.3,-4e-04,4151,380,310,254.813559322034
"4152",0,-5e-04,4152,320,300,193.898305084746
"4153",0.05,-5e-04,4153,310,270,193.898305084746
"4154",0.1,-5e-04,4154,310,310,193.898305084746
"4155",0.15,-5e-04,4155,310,340,193.898305084746
"4156",0.2,-5e-04,4156,350,340,193.898305084746
"4157",0.25,-5e-04,4157,310,320,193.898305084746
"4158",0.3,-5e-04,4158,290,240,193.898305084746
"4159",0,-6e-04,4159,290,230,173.593220338983
"4160",0.05,-6e-04,4160,250,230,173.593220338983
"4161",0.1,-6e-04,4161,300,230,173.593220338983
"4162",0.15,-6e-04,4162,310,260,173.593220338983
"4163",0.2,-6e-04,4163,270,270,173.593220338983
"4164",0.25,-6e-04,4164,310,230,173.593220338983
"4165",0.3,-6e-04,4165,310,270,173.593220338983
"4166",0,-7e-04,4166,290,260,143.135593220339
"4167",0.05,-7e-04,4167,270,260,143.135593220339
"4168",0.1,-7e-04,4168,260,260,143.135593220339
"4169",0.15,-7e-04,4169,290,240,143.135593220339
"4170",0.2,-7e-04,4170,270,230,143.135593220339
"4171",0.25,-7e-04,4171,290,260,143.135593220339
"4172",0.3,-7e-04,4172,270,230,143.135593220339
"4173",0,-8e-04,4173,270,230,132.983050847458
"4174",0.05,-8e-04,4174,270,230,132.983050847458
"4175",0.1,-8e-04,4175,230,260,132.983050847458
"4176",0.15,-8e-04,4176,270,260,132.983050847458
"4177",0.2,-8e-04,4177,240,210,132.983050847458
"4178",0.25,-8e-04,4178,250,240,132.983050847458
"4179",0.3,-8e-04,4179,300,270,132.983050847458
"4180",0,-9e-04,4180,260,230,112.677966101695
"4181",0.05,-9e-04,4181,260,230,112.677966101695
"4182",0.1,-9e-04,4182,230,230,112.677966101695
"4183",0.15,-9e-04,4183,270,230,112.677966101695
"4184",0.2,-9e-04,4184,270,220,112.677966101695
"4185",0.25,-9e-04,4185,240,210,112.677966101695
"4186",0.3,-9e-04,4186,250,210,112.677966101695
"4187",0,-0.001,4187,230,210,102.525423728814
"4188",0.05,-0.001,4188,230,210,102.525423728814
"4189",0.1,-0.001,4189,270,210,102.525423728814
"4190",0.15,-0.001,4190,230,210,102.525423728814
"4191",0.2,-0.001,4191,320,210,102.525423728814
"4192",0.25,-0.001,4192,230,210,102.525423728814
"4193",0.3,-0.001,4193,280,230,102.525423728814
"4194",0,-0.0011,4194,260,230,92.3728813559322
"4195",0.05,-0.0011,4195,230,230,92.3728813559322
"4196",0.1,-0.0011,4196,220,220,92.3728813559322
"4197",0.15,-0.0011,4197,230,220,92.3728813559322
"4198",0.2,-0.0011,4198,210,210,92.3728813559322
"4199",0.25,-0.0011,4199,260,210,92.3728813559322
"4200",0.3,-0.0011,4200,270,220,92.3728813559322
"4201",0,-2e-04,4201,590,570,478.169491525424
